date,time,away team,home team,Latitude,Longitude
" March 9,  2024",5:05 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" March 11,  2024",1:05 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" March 13,  2024",1:05 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" March 15,  2024",1:05 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" March 18,  2024",1:05 pm,Atlanta Braves,Tampa Bay Rays,27.76833333,-82.65333333
" March 22,  2024",1:05 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" March 23,  2024",1:05 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" March 26,  2024",12:35 pm,Detroit Tigers,Tampa Bay Rays,27.76833333,-82.65333333
" March 28,  2024",4:10 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" March 29,  2024",6:50 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" March 30,  2024",4:10 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" March 31,  2024",1:40 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" April 1,  2024",6:50 pm,Texas Rangers,Tampa Bay Rays,27.76833333,-82.65333333
" April 2,  2024",6:50 pm,Texas Rangers,Tampa Bay Rays,27.76833333,-82.65333333
" April 3,  2024",1:10 pm,Texas Rangers,Tampa Bay Rays,27.76833333,-82.65333333
" April 12,  2024",6:50 pm,San Francisco Giants,Tampa Bay Rays,27.76833333,-82.65333333
" April 13,  2024",4:10 pm,San Francisco Giants,Tampa Bay Rays,27.76833333,-82.65333333
" April 14,  2024",1:40 pm,San Francisco Giants,Tampa Bay Rays,27.76833333,-82.65333333
" April 15,  2024",6:50 pm,Los Angeles Angels,Tampa Bay Rays,27.76833333,-82.65333333
" April 16,  2024",6:50 pm,Los Angeles Angels,Tampa Bay Rays,27.76833333,-82.65333333
" April 17,  2024",6:50 pm,Los Angeles Angels,Tampa Bay Rays,27.76833333,-82.65333333
" April 18,  2024",1:10 pm,Los Angeles Angels,Tampa Bay Rays,27.76833333,-82.65333333
" April 22,  2024",6:50 pm,Detroit Tigers,Tampa Bay Rays,27.76833333,-82.65333333
" April 23,  2024",6:50 pm,Detroit Tigers,Tampa Bay Rays,27.76833333,-82.65333333
" April 24,  2024",6:50 pm,Detroit Tigers,Tampa Bay Rays,27.76833333,-82.65333333
" May 3,  2024",6:50 pm,New York Mets,Tampa Bay Rays,27.76833333,-82.65333333
" May 4,  2024",7:15 pm,New York Mets,Tampa Bay Rays,27.76833333,-82.65333333
" May 5,  2024",1:40 pm,New York Mets,Tampa Bay Rays,27.76833333,-82.65333333
" May 6,  2024",6:50 pm,Chicago White Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 7,  2024",6:50 pm,Chicago White Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 8,  2024",6:50 pm,Chicago White Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 10,  2024",6:50 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" May 11,  2024",4:10 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" May 12,  2024",1:40 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" May 20,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 21,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 22,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" May 24,  2024",6:50 pm,Kansas City Royals,Tampa Bay Rays,27.76833333,-82.65333333
" May 25,  2024",4:10 pm,Kansas City Royals,Tampa Bay Rays,27.76833333,-82.65333333
" May 26,  2024",1:40 pm,Kansas City Royals,Tampa Bay Rays,27.76833333,-82.65333333
" May 28,  2024",6:50 pm,Oakland Athletics,Tampa Bay Rays,27.76833333,-82.65333333
" May 29,  2024",6:50 pm,Oakland Athletics,Tampa Bay Rays,27.76833333,-82.65333333
" May 30,  2024",1:10 pm,Oakland Athletics,Tampa Bay Rays,27.76833333,-82.65333333
" June 7,  2024",6:50 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" June 8,  2024",4:10 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" June 9,  2024",1:40 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" June 10,  2024",6:50 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" June 11,  2024",6:50 pm,Chicago Cubs,Tampa Bay Rays,27.76833333,-82.65333333
" June 12,  2024",6:50 pm,Chicago Cubs,Tampa Bay Rays,27.76833333,-82.65333333
" June 13,  2024",6:50 pm,Chicago Cubs,Tampa Bay Rays,27.76833333,-82.65333333
" June 24,  2024",6:50 pm,Seattle Mariners,Tampa Bay Rays,27.76833333,-82.65333333
" June 25,  2024",6:50 pm,Seattle Mariners,Tampa Bay Rays,27.76833333,-82.65333333
" June 26,  2024",12:10 pm,Seattle Mariners,Tampa Bay Rays,27.76833333,-82.65333333
" June 28,  2024",6:50 pm,Washington Nationals,Tampa Bay Rays,27.76833333,-82.65333333
" June 29,  2024",4:10 pm,Washington Nationals,Tampa Bay Rays,27.76833333,-82.65333333
" June 30,  2024",1:40 pm,Washington Nationals,Tampa Bay Rays,27.76833333,-82.65333333
" July 9,  2024",6:50 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" July 10,  2024",6:50 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" July 11,  2024",6:50 pm,New York Yankees,Tampa Bay Rays,27.76833333,-82.65333333
" July 12,  2024",6:50 pm,Cleveland Guardians,Tampa Bay Rays,27.76833333,-82.65333333
" July 13,  2024",4:10 pm,Cleveland Guardians,Tampa Bay Rays,27.76833333,-82.65333333
" July 14,  2024",1:40 pm,Cleveland Guardians,Tampa Bay Rays,27.76833333,-82.65333333
" July 26,  2024",6:50 pm,Cincinnati Reds,Tampa Bay Rays,27.76833333,-82.65333333
" July 27,  2024",4:10 pm,Cincinnati Reds,Tampa Bay Rays,27.76833333,-82.65333333
" July 28,  2024",1:40 pm,Cincinnati Reds,Tampa Bay Rays,27.76833333,-82.65333333
" July 30,  2024",6:50 pm,Miami Marlins,Tampa Bay Rays,27.76833333,-82.65333333
" July 31,  2024",12:10 pm,Miami Marlins,Tampa Bay Rays,27.76833333,-82.65333333
" August 9,  2024",6:50 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" August 10,  2024",7:15 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" August 11,  2024",1:40 pm,Baltimore Orioles,Tampa Bay Rays,27.76833333,-82.65333333
" August 12,  2024",6:50 pm,Houston Astros,Tampa Bay Rays,27.76833333,-82.65333333
" August 13,  2024",6:50 pm,Houston Astros,Tampa Bay Rays,27.76833333,-82.65333333
" August 14,  2024",6:50 pm,Houston Astros,Tampa Bay Rays,27.76833333,-82.65333333
" August 16,  2024",6:50 pm,Arizona D'Backs,Tampa Bay Rays,27.76833333,-82.65333333
" August 17,  2024",4:10 pm,Arizona D'Backs,Tampa Bay Rays,27.76833333,-82.65333333
" August 18,  2024",1:40 pm,Arizona D'Backs,Tampa Bay Rays,27.76833333,-82.65333333
" August 30,  2024",6:50 pm,San Diego Padres,Tampa Bay Rays,27.76833333,-82.65333333
" August 31,  2024",4:10 pm,San Diego Padres,Tampa Bay Rays,27.76833333,-82.65333333
" September 1,  2024",1:40 pm,San Diego Padres,Tampa Bay Rays,27.76833333,-82.65333333
" September 2,  2024",6:50 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" September 3,  2024",6:50 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" September 4,  2024",6:50 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" September 5,  2024",1:10 pm,Minnesota Twins,Tampa Bay Rays,27.76833333,-82.65333333
" September 17,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" September 18,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" September 19,  2024",6:50 pm,Boston Red Sox,Tampa Bay Rays,27.76833333,-82.65333333
" September 20,  2024",6:50 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" September 21,  2024",4:10 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" September 22,  2024",1:40 pm,Toronto Blue Jays,Tampa Bay Rays,27.76833333,-82.65333333
" February 24,  2024",1:07 pm,Philadelphia Phillies,Toronto Blue Jays,43.64138889,-79.38916667
" February 26,  2024",1:07 pm,Pittsburgh Pirates,Toronto Blue Jays,43.64138889,-79.38916667
" February 28,  2024",1:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" February 29,  2024",1:07 pm,Philadelphia Phillies,Toronto Blue Jays,43.64138889,-79.38916667
" March 2,  2024",1:07 pm,Atlanta Braves,Toronto Blue Jays,43.64138889,-79.38916667
" March 4,  2024",1:07 pm,Philadelphia Phillies,Toronto Blue Jays,43.64138889,-79.38916667
" March 8,  2024",1:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" March 10,  2024",1:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" March 12,  2024",1:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" March 13,  2024",1:07 pm,Pittsburgh Pirates,Toronto Blue Jays,43.64138889,-79.38916667
" March 15,  2024",1:07 pm,Detroit Tigers,Toronto Blue Jays,43.64138889,-79.38916667
" March 17,  2024",1:07 pm,Minnesota Twins,Toronto Blue Jays,43.64138889,-79.38916667
" March 19,  2024",1:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" March 22,  2024",1:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" March 23,  2024",1:07 pm,Detroit Tigers,Toronto Blue Jays,43.64138889,-79.38916667
" April 8,  2024",7:07 pm,Seattle Mariners,Toronto Blue Jays,43.64138889,-79.38916667
" April 9,  2024",7:07 pm,Seattle Mariners,Toronto Blue Jays,43.64138889,-79.38916667
" April 10,  2024",3:07 pm,Seattle Mariners,Toronto Blue Jays,43.64138889,-79.38916667
" April 12,  2024",7:07 pm,Colorado Rockies,Toronto Blue Jays,43.64138889,-79.38916667
" April 13,  2024",3:07 pm,Colorado Rockies,Toronto Blue Jays,43.64138889,-79.38916667
" April 14,  2024",1:37 pm,Colorado Rockies,Toronto Blue Jays,43.64138889,-79.38916667
" April 15,  2024",7:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" April 16,  2024",7:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" April 17,  2024",3:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" April 26,  2024",7:07 pm,Los Angeles Dodgers,Toronto Blue Jays,43.64138889,-79.38916667
" April 27,  2024",3:07 pm,Los Angeles Dodgers,Toronto Blue Jays,43.64138889,-79.38916667
" April 28,  2024",1:37 pm,Los Angeles Dodgers,Toronto Blue Jays,43.64138889,-79.38916667
" April 29,  2024",7:07 pm,Kansas City Royals,Toronto Blue Jays,43.64138889,-79.38916667
" April 30,  2024",7:07 pm,Kansas City Royals,Toronto Blue Jays,43.64138889,-79.38916667
" May 1,  2024",3:07 pm,Kansas City Royals,Toronto Blue Jays,43.64138889,-79.38916667
" May 10,  2024",7:07 pm,Minnesota Twins,Toronto Blue Jays,43.64138889,-79.38916667
" May 11,  2024",3:07 pm,Minnesota Twins,Toronto Blue Jays,43.64138889,-79.38916667
" May 12,  2024",1:37 pm,Minnesota Twins,Toronto Blue Jays,43.64138889,-79.38916667
" May 17,  2024",7:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" May 18,  2024",3:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" May 19,  2024",1:37 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" May 20,  2024",3:07 pm,Chicago White Sox,Toronto Blue Jays,43.64138889,-79.38916667
" May 21,  2024",7:07 pm,Chicago White Sox,Toronto Blue Jays,43.64138889,-79.38916667
" May 22,  2024",7:07 pm,Chicago White Sox,Toronto Blue Jays,43.64138889,-79.38916667
" May 31,  2024",7:07 pm,Pittsburgh Pirates,Toronto Blue Jays,43.64138889,-79.38916667
" June 1,  2024",3:07 pm,Pittsburgh Pirates,Toronto Blue Jays,43.64138889,-79.38916667
" June 2,  2024",1:37 pm,Pittsburgh Pirates,Toronto Blue Jays,43.64138889,-79.38916667
" June 3,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" June 4,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" June 5,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" June 6,  2024",1:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" June 14,  2024",7:07 pm,Cleveland Guardians,Toronto Blue Jays,43.64138889,-79.38916667
" June 15,  2024",3:07 pm,Cleveland Guardians,Toronto Blue Jays,43.64138889,-79.38916667
" June 16,  2024",1:37 pm,Cleveland Guardians,Toronto Blue Jays,43.64138889,-79.38916667
" June 17,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" June 18,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" June 19,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" June 27,  2024",7:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" June 28,  2024",7:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" June 29,  2024",3:07 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" June 30,  2024",1:37 pm,New York Yankees,Toronto Blue Jays,43.64138889,-79.38916667
" July 1,  2024",3:07 pm,Houston Astros,Toronto Blue Jays,43.64138889,-79.38916667
" July 2,  2024",7:07 pm,Houston Astros,Toronto Blue Jays,43.64138889,-79.38916667
" July 3,  2024",7:07 pm,Houston Astros,Toronto Blue Jays,43.64138889,-79.38916667
" July 4,  2024",1:07 pm,Houston Astros,Toronto Blue Jays,43.64138889,-79.38916667
" July 19,  2024",7:07 pm,Detroit Tigers,Toronto Blue Jays,43.64138889,-79.38916667
" July 20,  2024",3:07 pm,Detroit Tigers,Toronto Blue Jays,43.64138889,-79.38916667
" July 21,  2024",1:37 pm,Detroit Tigers,Toronto Blue Jays,43.64138889,-79.38916667
" July 23,  2024",7:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" July 24,  2024",7:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" July 25,  2024",3:07 pm,Tampa Bay Rays,Toronto Blue Jays,43.64138889,-79.38916667
" July 26,  2024",7:07 pm,Texas Rangers,Toronto Blue Jays,43.64138889,-79.38916667
" July 27,  2024",3:07 pm,Texas Rangers,Toronto Blue Jays,43.64138889,-79.38916667
" July 28,  2024",1:37 pm,Texas Rangers,Toronto Blue Jays,43.64138889,-79.38916667
" August 6,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" August 7,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" August 8,  2024",7:07 pm,Baltimore Orioles,Toronto Blue Jays,43.64138889,-79.38916667
" August 9,  2024",7:07 pm,Oakland Athletics,Toronto Blue Jays,43.64138889,-79.38916667
" August 10,  2024",3:07 pm,Oakland Athletics,Toronto Blue Jays,43.64138889,-79.38916667
" August 11,  2024",1:37 pm,Oakland Athletics,Toronto Blue Jays,43.64138889,-79.38916667
" August 19,  2024",7:07 pm,Cincinnati Reds,Toronto Blue Jays,43.64138889,-79.38916667
" August 20,  2024",7:07 pm,Cincinnati Reds,Toronto Blue Jays,43.64138889,-79.38916667
" August 21,  2024",7:07 pm,Cincinnati Reds,Toronto Blue Jays,43.64138889,-79.38916667
" August 22,  2024",7:07 pm,Los Angeles Angels,Toronto Blue Jays,43.64138889,-79.38916667
" August 23,  2024",7:07 pm,Los Angeles Angels,Toronto Blue Jays,43.64138889,-79.38916667
" August 24,  2024",3:07 pm,Los Angeles Angels,Toronto Blue Jays,43.64138889,-79.38916667
" August 25,  2024",1:37 pm,Los Angeles Angels,Toronto Blue Jays,43.64138889,-79.38916667
" September 3,  2024",7:07 pm,Philadelphia Phillies,Toronto Blue Jays,43.64138889,-79.38916667
" September 4,  2024",3:07 pm,Philadelphia Phillies,Toronto Blue Jays,43.64138889,-79.38916667
" September 9,  2024",7:07 pm,New York Mets,Toronto Blue Jays,43.64138889,-79.38916667
" September 10,  2024",7:07 pm,New York Mets,Toronto Blue Jays,43.64138889,-79.38916667
" September 11,  2024",3:07 pm,New York Mets,Toronto Blue Jays,43.64138889,-79.38916667
" September 13,  2024",7:07 pm,St. Louis Cardinals,Toronto Blue Jays,43.64138889,-79.38916667
" September 14,  2024",3:07 pm,St. Louis Cardinals,Toronto Blue Jays,43.64138889,-79.38916667
" September 15,  2024",1:37 pm,St. Louis Cardinals,Toronto Blue Jays,43.64138889,-79.38916667
" September 23,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" September 24,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" September 25,  2024",7:07 pm,Boston Red Sox,Toronto Blue Jays,43.64138889,-79.38916667
" September 27,  2024",7:07 pm,Miami Marlins,Toronto Blue Jays,43.64138889,-79.38916667
" September 28,  2024",3:07 pm,Miami Marlins,Toronto Blue Jays,43.64138889,-79.38916667
" September 29,  2024",3:07 pm,Miami Marlins,Toronto Blue Jays,43.64138889,-79.38916667
" February 24,  2024",1:10 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" February 25,  2024",1:10 pm,Houston Astros,New York Mets,40.75694444,-73.84583333
" February 27,  2024",1:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" February 28,  2024",1:10 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" March 3,  2024",1:10 pm,Houston Astros,New York Mets,40.75694444,-73.84583333
" March 5,  2024",1:10 pm,New York Yankees,New York Mets,40.75694444,-73.84583333
" March 7,  2024",6:10 pm,Washington Nationals,New York Mets,40.75694444,-73.84583333
" March 10,  2024",1:10 pm,Detroit Tigers,New York Mets,40.75694444,-73.84583333
" March 11,  2024",6:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" March 13,  2024",6:10 pm,Houston Astros,New York Mets,40.75694444,-73.84583333
" March 15,  2024",6:10 pm,Washington Nationals,New York Mets,40.75694444,-73.84583333
" March 17,  2024",1:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" March 19,  2024",6:10 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" March 23,  2024",1:10 pm,Houston Astros,New York Mets,40.75694444,-73.84583333
" March 24,  2024",1:10 pm,Washington Nationals,New York Mets,40.75694444,-73.84583333
" March 28,  2024",1:10 pm,Milwaukee Brewers,New York Mets,40.75694444,-73.84583333
" March 30,  2024",1:40 pm,Milwaukee Brewers,New York Mets,40.75694444,-73.84583333
" March 31,  2024",1:40 pm,Milwaukee Brewers,New York Mets,40.75694444,-73.84583333
" April 1,  2024",7:10 pm,Detroit Tigers,New York Mets,40.75694444,-73.84583333
" April 2,  2024",7:10 pm,Detroit Tigers,New York Mets,40.75694444,-73.84583333
" April 3,  2024",7:10 pm,Detroit Tigers,New York Mets,40.75694444,-73.84583333
" April 12,  2024",7:10 pm,Kansas City Royals,New York Mets,40.75694444,-73.84583333
" April 13,  2024",1:40 pm,Kansas City Royals,New York Mets,40.75694444,-73.84583333
" April 14,  2024",1:40 pm,Kansas City Royals,New York Mets,40.75694444,-73.84583333
" April 15,  2024",7:10 pm,Pittsburgh Pirates,New York Mets,40.75694444,-73.84583333
" April 16,  2024",7:10 pm,Pittsburgh Pirates,New York Mets,40.75694444,-73.84583333
" April 17,  2024",1:10 pm,Pittsburgh Pirates,New York Mets,40.75694444,-73.84583333
" April 26,  2024",7:10 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" April 27,  2024",4:05 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" April 28,  2024",1:40 pm,St. Louis Cardinals,New York Mets,40.75694444,-73.84583333
" April 29,  2024",7:10 pm,Chicago Cubs,New York Mets,40.75694444,-73.84583333
" April 30,  2024",7:10 pm,Chicago Cubs,New York Mets,40.75694444,-73.84583333
" May 1,  2024",7:10 pm,Chicago Cubs,New York Mets,40.75694444,-73.84583333
" May 2,  2024",1:10 pm,Chicago Cubs,New York Mets,40.75694444,-73.84583333
" May 10,  2024",7:10 pm,Atlanta Braves,New York Mets,40.75694444,-73.84583333
" May 11,  2024",4:10 pm,Atlanta Braves,New York Mets,40.75694444,-73.84583333
" May 12,  2024",7:10 pm,Atlanta Braves,New York Mets,40.75694444,-73.84583333
" May 13,  2024",7:10 pm,Philadelphia Phillies,New York Mets,40.75694444,-73.84583333
" May 14,  2024",1:10 pm,Philadelphia Phillies,New York Mets,40.75694444,-73.84583333
" May 24,  2024",7:10 pm,San Francisco Giants,New York Mets,40.75694444,-73.84583333
" May 25,  2024",1:40 pm,San Francisco Giants,New York Mets,40.75694444,-73.84583333
" May 26,  2024",1:40 pm,San Francisco Giants,New York Mets,40.75694444,-73.84583333
" May 27,  2024",4:10 pm,Los Angeles Dodgers,New York Mets,40.75694444,-73.84583333
" May 28,  2024",7:10 pm,Los Angeles Dodgers,New York Mets,40.75694444,-73.84583333
" May 29,  2024",4:10 pm,Los Angeles Dodgers,New York Mets,40.75694444,-73.84583333
" May 30,  2024",7:10 pm,Arizona D'Backs,New York Mets,40.75694444,-73.84583333
" May 31,  2024",7:10 pm,Arizona D'Backs,New York Mets,40.75694444,-73.84583333
" June 1,  2024",4:10 pm,Arizona D'Backs,New York Mets,40.75694444,-73.84583333
" June 2,  2024",1:40 pm,Arizona D'Backs,New York Mets,40.75694444,-73.84583333
" June 8,  2024",1:10 pm,Philadelphia Phillies,New York Mets,40.75694444,-73.84583333
" June 11,  2024",7:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" June 12,  2024",7:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" June 13,  2024",7:10 pm,Miami Marlins,New York Mets,40.75694444,-73.84583333
" June 14,  2024",7:10 pm,San Diego Padres,New York Mets,40.75694444,-73.84583333
